date,ip_total,ip_manuf,retail_vol,construction,exports_vol,imports_vol,unemp_rate,services_iaf,services_H,services_J,services_N,real_wage_bill,hicp,esi_sk,ind_conf_sk,cons_conf_sk,esi_de,esi_ea,bond_10y,eur_usd
2022-04,4.4486834175438223e-11,4.860309363848e-11,3.268317290029175e-11,1.2874120039798648e-11,2.8399360613379135e-11,4.284317685452803e-11,5.8687460461936215e-12,8.988454033097497e-12,4.865480623170313e-11,7.755344075451588e-12,1.1388131362723953e-11,-8.982204020426155e-11,-5.5764379138789095e-15,-7.181263793253826e-11,-1.1232688060308378e-11,-9.442089718537259e-11,-4.374047467963697e-10,-3.432264678627148e-10,-2.1749838008470405e-12,-1.7648804984197473e-13
2022-05,1.2680770115507934e-10,1.3966153976663293e-10,9.269834806813054e-11,3.2943485744134245e-11,9.817729977249128e-11,1.3572289624508962e-10,-4.918205792617782e-11,4.6126287517448237e-11,1.2850721032481393e-10,1.8907031885787077e-11,3.945377023058924e-11,1.1942729256746648e-10,-5.003021585582709e-13,1.0819145054122261e-10,6.663361575651698e-11,1.221590975507243e-10,5.561778061702801e-10,4.3894776875714987e-10,-2.5395239771753856e-11,-1.7920869129040035e-12
2022-06,1.501651583018707e-10,1.662092796869962e-10,1.0943270641251849e-10,3.625599719598066e-11,1.2890700309915195e-10,1.7070659233361858e-10,-1.0662653113473435e-10,6.967546220288909e-11,1.44703709114733e-10,2.004106279744012e-11,5.185416219653556e-11,4.170530687138843e-10,-9.4806120306718e-13,3.578140738129586e-10,1.5132809611141107e-10,4.3191675278541593e-10,1.982200265904435e-09,1.5602466203455656e-09,-4.416448601045495e-11,-3.0684548745061036e-12
2022-07,-2.6158060745685342e-11,-2.6578588748655726e-11,-2.0044792071496264e-11,-1.4268420745663881e-11,1.4042303901588199e-11,-9.210920804683649e-13,-1.210715195643901e-10,3.1307177506289043e-11,-4.677748214940934e-11,-1.0269277226209578e-11,5.782136414613349e-12,7.228430339413987e-10,-8.611682260312673e-13,6.005929432214147e-10,1.826537922645723e-10,7.538155204527741e-10,3.4746967359657615e-09,2.731054162414274e-09,-3.297649471470984e-11,-2.1965362823747087e-12
2022-08,-5.06354800709826e-10,-5.571145519195342e-10,-3.70387482399982e-10,-1.3344491938356045e-10,-3.833180569581772e-10,-5.350750054932849e-10,1.6305123955111678e-10,-1.738151360625706e-10,-5.182906429431574e-10,-7.711566495394273e-11,-1.5400580320678562e-10,-2.8697812470935013e-10,1.7527422670300847e-12,-2.737603460046515e-10,-2.1617658323652916e-10,-2.8987436759217994e-10,-1.308931868934182e-09,-1.0358968071117502e-09,9.169652597585208e-11,6.503990792339278e-12
2022-09,-8.436901054032376e-10,-9.316947130748334e-10,-6.157226647850714e-10,-2.1086229905850012e-10,-6.913890730357895e-10,-9.331538258320901e-10,4.733287109321584e-10,-3.5234629640903503e-10,-8.324287790842198e-10,-1.1870242965174598e-10,-2.779981474571346e-10,-1.6268783447718713e-09,4.402456948537646e-12,-1.4134207851536671e-09,-6.620174100108894e-10,-1.680168154863342e-09,-7.697124588818135e-09,-6.062210343140124e-09,2.1151341639863572e-10,1.478068679209517e-11
2022-10,-4.036591090322882e-10,-4.525779174232643e-10,-2.917708630249276e-10,-7.806386012102295e-11,-4.355275760040202e-10,-5.291533574257087e-10,6.272012020644207e-10,-2.932501615537874e-10,-3.3636963032445777e-10,-3.734113575935721e-11,-1.7552095954337597e-10,-3.0611898640869096e-09,5.0515461995878924e-12,-2.5786289391884573e-09,-9.165463949154678e-10,-3.182997845675459e-09,-1.4644844901207169e-08,-1.1517672234956296e-08,2.1790722681929537e-10,1.4909012511045542e-11
2022-11,1.3473675529145094e-09,1.4806641507919744e-09,9.863024627337906e-10,3.6101721850121163e-10,9.927560122067686e-10,1.4022981077964637e-09,-3.297126699741104e-10,4.301049950180643e-10,1.395216157124207e-09,2.1025376168328457e-10,3.9874697254140044e-10,1.7031582984933143e-10,-3.898433187122751e-12,2.3401975958109666e-10,4.193365741054592e-10,1.5299088233280018e-10,6.338621834166796e-10,5.167974729237823e-10,-2.1366366370986925e-10,-1.5269651278498088e-11
2022-12,3.007507775635242e-09,3.316471290681467e-09,2.1968343696784455e-09,7.675629416312545e-10,2.3916271832088997e-09,3.268807091230034e-09,-1.408073434042389e-09,1.1691493699803136e-09,3.010492707606031e-09,4.3669160439950656e-10,9.61361223812407e-10,4.208851307988027e-09,-1.3641468717891486e-11,3.712994445975637e-09,1.9419979365625704e-09,4.331711208721951e-09,1.9800374105312803e-08,1.5606170207856028e-08,-6.726688957615825e-10,-4.7228404309752176e-11
2023-01,2.661554098436358e-09,2.9498024364416522e-09,1.938000086079161e-09,6.296132812321181e-10,2.344405595095411e-09,3.072716790481942e-09,-2.1180415424603425e-09,1.3059262781930383e-09,2.529508771639612e-09,3.4413609192946657e-10,9.432792540168793e-10,8.691718611381316e-09,-1.84805575621234e-11,7.425144260842955e-09,3.023685825309679e-09,9.010003371517007e-09,4.13745476593907e-08,3.256059005755049e-08,-8.492316556907068e-10,-5.884824237445157e-11
2023-02,-1.4777756806687696e-09,-1.6156714134601208e-09,-1.085198336292234e-09,-4.2376812081964306e-10,-9.612200406932558e-10,-1.4372630872911377e-09,-1.2668127260564503e-10,-3.1981948388978576e-10,-1.6056832120336738e-09,-2.543054527784982e-10,-3.8553656759758726e-10,2.594841380732949e-09,6.869739474123258e-13,2.061409214185717e-09,2.7094974161284985e-10,2.7312001867134738e-09,1.2662355121470995e-08,9.933392607229257e-09,9.213138429750746e-11,7.197752420834843e-12
2023-03,-6.873556006534957e-09,-7.563068225993191e-09,-5.027661871830132e-09,-1.8098860749174993e-09,-5.210603374393768e-09,-7.269121184979131e-09,2.240978010514412e-09,-2.3680625674846722e-09,-7.0313128892181944e-09,-1.045472213078267e-09,-2.093495520767305e-09,-4.052976059792954e-09,2.3995777763377477e-11,-3.8473248421295e-09,-2.975855335601884e-09,-4.0989306537441464e-09,-1.8523890845104004e-08,-1.4655902550245243e-08,1.2527876824282732e-09,8.882923858977022e-11
2023-04,-1.036169093682616e-08,-1.141897062603452e-08,-7.571670146538196e-09,-2.6685303550301943e-09,-8.12937274116041e-09,-1.1174744564081643e-08,4.428635223579543e-09,-3.896579084723081e-09,-1.0437247708791574e-08,-1.5250333968604785e-09,-3.2673240310829385e-09,-1.2093503486685388e-08,4.389299222253561e-11,-1.0786292872359234e-08,-6.058242099874248e-09,-1.2415232497886296e-08,-5.665850813578424e-08,-4.468099125758302e-08,2.1944632079923366e-09,1.5445072753278337e-10
2023-05,-8.259697322004407e-09,-9.12486840305956e-09,-6.026410994125721e-09,-2.0522462265475783e-09,-6.824152353230779e-09,-9.179344006700409e-09,4.846136876695167e-09,-3.515494816464257e-09,-8.116661115793595e-09,-1.1517896453320437e-09,-2.7441114240472455e-09,-1.7136253716992373e-08,4.4659933042532184e-11,-1.4845002434001394e-08,-6.7988357851930245e-09,-1.7708973841831683e-08,-8.116107647284113e-08,-6.391323807823776e-08,2.132528297579858e-09,1.4885368838203276e-10
2023-06,2.2448700963904902e-09,2.3793770689733627e-09,1.6795219927472295e-09,8.948526789215841e-10,3.077640505581325e-10,1.2734797091255423e-09,4.601783834645526e-09,-8.859335234386485e-10,3.120276621480885e-09,6.003364412681539e-10,1.1787918934106526e-10,-2.9059678944566105e-08,3.1362661644820084e-11,-2.4063435445934827e-08,-7.011289483895062e-09,-3.03265396313663e-08,-1.398524428540108e-07,-1.0990531604283772e-07,1.1442035851217709e-09,7.529960059820732e-11
2023-07,2.6740078457108035e-08,2.9260598077598323e-08,1.962598934261006e-08,7.583189278588248e-09,1.7782343711236162e-08,2.6314325071136945e-08,8.029539826152313e-10,6.2504089890095095e-09,2.8824488889305408e-08,4.529320449500577e-09,7.134214135883668e-09,-3.846924273551025e-08,-2.3376345865169807e-11,-3.023073944572027e-08,-2.673642886092735e-09,-4.0578694362841496e-08,-1.88382753690765e-07,-1.4771754551567743e-07,-2.1008439248046067e-09,-1.5936866494095524e-10
2023-08,6.621913561913162e-08,7.294455597800736e-08,4.840175862241691e-08,1.7159147846229525e-08,5.147014200195887e-08,7.103401464063783e-08,-2.6455194995219125e-08,2.4327458456132292e-08,6.698733097944217e-08,9.835790222924802e-09,2.0684735806843392e-08,6.676429318401018e-08,-2.669341119384292e-10,6.016379045171685e-08,3.5952043475373115e-08,6.83764472923323e-08,3.1156195707757517e-07,2.4582532703117734e-07,-1.3486336226864406e-08,-9.509331549985318e-10
2023-09,7.276267576752039e-08,8.058639611475899e-08,5.300523954732519e-08,1.740199073140432e-08,6.322331786148244e-08,8.331710799887832e-08,-5.4578873097672307e-08,3.46675250682691e-08,6.966637723866673e-08,9.569528953653966e-09,2.5435011302450398e-08,2.1867674962655687e-07,-4.807920620646027e-10,1.8720715566265873e-07,7.768603981740432e-08,2.265790300135192e-07,1.0401587348249847e-06,8.186557387713116e-07,-2.2248281123863288e-08,-1.5437901250934294e-09
2023-10,-2.5430227813523817e-08,-2.682193561277152e-08,-1.908048450339115e-08,-1.0579193368282587e-08,-1.4571875448259386e-09,-1.2824077260029502e-08,-5.989383394171365e-08,1.2451445787829956e-08,-3.654627733332007e-08,-7.177563604552906e-09,-5.116616004422974e-10,3.734209156217861e-07,-4.123430334574598e-10,3.094520072499224e-07,9.104592376050866e-08,3.896380975912174e-07,1.7966567454844484e-06,1.4119787919154904e-06,-1.5222904758708702e-08,-1.00484850025911e-09
2023-11,-2.800457774955939e-07,-3.081601002699689e-07,-2.0483040634162377e-07,-7.366597782070158e-08,-2.1262927131544923e-07,-2.9642761923078107e-07,9.258985298577005e-08,-9.688110156434873e-08,-2.8627441077503514e-07,-4.253267848117015e-08,-8.543073663346133e-08,-1.7245878650869486e-07,9.871052040480394e-10,-1.628584186359669e-07,-1.2316982001465845e-07,-1.7464036179293872e-07,-7.899105862249109e-07,-6.247891274347286e-07,5.1416459532699225e-08,3.6442908363129128e-09
2023-12,-4.4895046032212677e-07,-4.958900506676206e-07,-3.2759730372876365e-07,-1.118373020688522e-07,-3.6959699095792085e-07,-4.978908642108369e-07,2.5833754191182567e-07,-1.8950479537785735e-07,-4.4195913969785644e-07,-6.285091841945934e-08,-1.4861640028790534e-07,-9.025424899932235e-07,2.390191997042019e-09,-7.82817126776511e-07,-3.6195615603520356e-07,-9.324535638084758e-07,-4.272738773732631e-06,-3.3649174833156436e-06,1.1443530792313541e-07,7.991670194990917e-09
2024-01,-1.8648013709743106e-07,-2.0987381324505388e-07,-1.3446201724641688e-07,-3.3402462317629386e-08,-2.134146794063856e-07,-2.540969241695692e-07,3.3647669223804005e-07,-1.5001066772544136e-07,-1.4817646424356383e-07,-1.4982628288462572e-08,-8.604328924513775e-08,-1.6803655251734156e-06,2.6770936755547696e-09,-1.4130766184525248e-06,-4.933578851970587e-07,-1.7478675416249694e-06,-8.043723697083764e-06,-6.325630573049825e-06,1.1427578489554649e-07,7.801398992797687e-09
2024-02,7.939831885238143e-07,8.72725221683524e-07,5.811334495953519e-07,2.1209757268652098e-07,5.879732134413889e-07,8.286876904726654e-07,-2.0560947776753875e-07,2.569744189934542e-07,8.204318616022095e-07,1.2335013328860219e-07,2.361759030010759e-07,1.6481955679121892e-07,-2.3804449942009366e-09,1.9161783732914237e-07,2.6404413688570926e-07,1.5732957656726656e-07,6.830412684563027e-07,5.478473268176484e-07,-1.2920402626995984e-07,-9.219457189694885e-09
2024-03,1.6894640934441087e-06,1.8634090829852771e-06,1.2339099322689704e-06,4.2988775269813524e-07,1.3494133535463619e-06,1.8409222167218554e-06,-8.136327042877552e-07,6.63814559025267e-07,1.687642316378208e-06,2.442116576048027e-07,5.424464033878638e-07,2.4933380587284497e-06,-7.829537559904327e-09,2.1932896557006653e-06,1.1248151422056436e-06,2.5677978276580943e-06,1.174240041807892e-05,9.253778599258313e-06,-3.8446720634717983e-07,-2.6973450480021106e-08
2024-04,1.395966592641902e-06,1.5486551625304102e-06,1.0158452812775326e-06,3.2518896170125376e-07,1.252748766092429e-06,1.629875604733776e-06,-1.1993760748639358e-06,7.124751635652698e-07,1.313042687308192e-06,1.7620236600380356e-07,5.041299786241187e-07,5.062762232539732e-06,-1.0343188289061766e-08,4.314458132720846e-06,1.7183318123000427e-06,5.2509647431799385e-06,2.4120971103865232e-05,1.8980376102522415e-05,-4.711840688416816e-07,-3.259585977255425e-08
2024-05,-1.099880782255154e-06,-1.2047015601905107e-06,-8.067879165178794e-07,-3.080753046966519e-07,-7.490451758256281e-07,-1.0962771340612977e-06,3.437692298119708e-08,-2.780634398204246e-07,-1.175205544595873e-06,-1.830296202596011e-07,-3.0059747189733555e-07,1.1983589080745364e-06,1.4569067282886355e-09,9.23479116344025e-07,9.08561925531052e-09,1.2689258887050824e-06,5.904777137923602e-06,4.626544735220741e-06,1.0604307121924504e-07,7.873425168179841e-09
2024-06,-4.173563613233996e-06,-4.59432752863167e-06,-3.051884821421568e-06,-1.0919195113312727e-06,-3.196084633625297e-06,-4.439210380951806e-06,1.484102359148906e-06,-1.4762573495132422e-06,-4.250290846410271e-06,-6.288119778075639e-07,-1.2842437500561833e-06,-3.1638813901859664e-06,1.5476949407483742e-08,-2.921864738731975e-06,-1.9916126345309995e-06,-3.221441948627748e-06,-1.4623140602693753e-05,-1.1552447972234862e-05,7.966203101271405e-07,5.634967824592931e-08
2024-07,-5.750862015881119e-06,-6.342474419616148e-06,-4.200377711830202e-06,-1.4649562277619911e-06,-4.585831165125943e-06,-6.260487240631835e-06,2.7408241692678987e-06,-2.2506527544933677e-06,-5.749101117217593e-06,-8.32681118941885e-07,-1.8434142267589633e-06,-8.323461714228834e-06,2.6440136605062932e-08,-7.3293994645948656e-06,-3.785795959671995e-06,-8.570010838023266e-06,-3.918427308553264e-05,-3.0881322562524256e-05,1.3003377085187141e-06,9.125426114531456e-08
2024-08,-3.545618858880519e-06,-3.921865425573391e-06,-2.5849327819411703e-06,-8.646942159307523e-07,-3.0040448714144623e-06,-3.999337412250988e-06,2.3659464480285823e-06,-1.5979568143052766e-06,-3.4400929994212604e-06,-4.805602654522891e-07,-1.2082628540190168e-06,-8.983289005439958e-06,2.1270480496222978e-08,-7.7285465356486e-06,-3.3460774719422383e-06,-9.29779267042687e-06,-4.265395019275934e-05,-3.3578467852431854e-05,9.986187066373139e-07,6.948465203495047e-08
2024-09,3.0597718436782404e-06,3.3231552548315703e-06,2.256086029847457e-06,9.515589893953208e-07,1.6500006359805526e-06,2.7072727706142886e-06,1.564078210504044e-06,2.5720411341889024e-07,3.5256915728902874e-06,5.897327741735802e-07,6.601580360191174e-07,-1.2788300518549116e-05,8.144975430258292e-09,-1.0447998223730399e-05,-2.5094519095293903e-06,-1.3383498538496867e-05,-6.182784434810405e-05,-4.8559990385603084e-05,1.88365114715236e-07,1.0555833587301797e-08
2024-10,1.58342747921477e-05,1.7350108467576773e-05,1.161199429461436e-05,4.412396382114244e-06,1.0887995798825115e-05,1.5864880155769433e-05,-8.946434665991191e-07,4.127461426884169e-06,1.6856929532166644e-05,2.615556533903314e-06,4.369916352323922e-06,-1.4974870427085836e-05,-2.39120225720296e-08,-1.1397088584975763e-05,4.675133229896327e-07,-1.5894705992865813e-05,-7.407238895760196e-05,-5.800961454527035e-05,-1.6430526980050357e-06,-1.2116637073284047e-07
2024-11,3.418434501429426e-05,3.766407455326211e-05,2.4983217544882056e-05,8.831744329021487e-06,2.669131186719679e-05,3.6765345060593635e-05,-1.4119371567070032e-05,1.2702430471449634e-05,3.450948637901795e-05,5.055092162999629e-06,1.0727148518881859e-05,3.709978318276114e-05,-1.411978708737982e-07,3.3253441826658716e-05,1.925162853241131e-05,3.804315500328141e-05,0.00017348645926216816,0.00013684548975737294,-7.0967241936281615e-06,-4.999437755943251e-07
2024-12,3.4245938730237134e-05,3.796020151785681e-05,2.4933810429628625e-05,8.083075671111723e-06,3.0248253738425107e-05,3.960188099487781e-05,-2.75703139274985e-05,1.6902053315057703e-05,3.2497851565732044e-05,4.412542656361495e-06,1.2170779694532122e-05,0.00011364518718873077,-2.4012228353054986e-07,9.70467109561313e-05,3.938095967225604e-05,0.00011781687708808983,0.0005410524913484834,0.0004257852066019476,-1.1019499101403661e-05,-7.634073481434389e-07
2025-01,-2.0149940555621285e-05,-2.156591783574049e-05,-1.4989073087567965e-05,-7.333328632985938e-06,-5.969741205082728e-06,-1.3962922998999296e-05,-2.9034044945716674e-05,4.134401647224409e-06,-2.611202056485489e-05,-4.792970451050017e-06,-2.3599626211603625e-06,0.00019093451161572827,-1.9132204898234714e-07,0.00015773797528891243,4.456584479321543e-05,0.00019935656491163557,0.0009196277978366711,0.0007226303657070681,-6.696451930788338e-06,-4.358940640659716e-07
2025-02,-0.00015423314238648703,-0.000169736071183873,-0.00011280090145723333,-4.0506770798924736e-05,-0.00011739873037745013,-0.00016348801507743696,5.2120870557248945e-05,-5.370738129490708e-05,-0.00015748932327910468,-2.3369821467912268e-05,-4.716998311426678e-05,-0.00010140432249983812,5.51928817088618e-07,-9.504644007395658e-05,-6.952274500387848e-05,-0.00010287683315355215,-0.00046588536968636835,-0.00036834716779801164,2.8645659864791024e-05,2.02912056285613e-06
2025-03,-0.00023800856180134853,-0.00026294305617348575,-0.00017365329538368817,-5.9123328054134066e-05,-0.00019670428178720294,-0.00026455763874966916,0.00013988137192471825,-0.00010137493755824954,-0.00023385030540833056,-3.317807635747979e-05,-7.909847898489989e-05,-0.0004951411359983242,1.288645275020394e-06,-0.00042889245575195923,-0.0001962672841883318,-0.0005117013460218843,-0.0023451863926826112,-0.0018467931568431446,6.151915143319841e-05,4.293946745312243e-06
2025-04,-8.51473321274725e-05,-9.625819900417174e-05,-6.121815702070535e-05,-1.3813851234859933e-05,-0.00010404413886208491,-0.00012123089736636438,0.00017888293909192448,-7.634966274527611e-05,-6.375794560678907e-05,-5.615660001078852e-06,-4.196601159650991e-05,-0.0009110780290932552,1.4079179914435294e-06,-0.0007650657243466778,-0.00026305669383217087,-0.0009479673159298315,-0.004363409257081128,-0.0034311899780787845,5.953139805022791e-05,4.055891396734971e-06
2025-05,0.0004556579551617541,0.0005009837428033862,0.0003334493854599399,0.00012126275333246117,0.0003395313859904022,0.0004772326333364344,-0.00012603278185629194,0.00014997469169596554,0.000469595267637016,7.039919409423446e-05,0.00013639119088952026,0.00014036430608659913,-1.4251693246200665e-06,0.00014811489521143588,0.00016355958428670598,0.0001379971832521215,0.0006118091423603496,0.0004872006171619869,-7.648904940703961e-05,-5.448098923682611e-06
2025-06,0.0009249707749693107,0.0010205662968506316,0.0006754081472786726,0.00023414907702911056,0.0007443560243429523,0.0010122835084531762,-0.0004667355400727139,0.00037005354520627955,0.0009206867659867687,0.00013267156649599362,0.0002992431797073919,0.0014862904572405212,-4.442994699395495e-06,0.0013018171749060966,0.00064767524158398,0.0015321702746713146,0.0070109152625266015,0.005523907761419715,-0.0002166899144293851,-1.5183903037951235e-05
2025-07,0.0006840876214030884,0.0007604100681417158,0.0004971910800583647,0.00015433969719740807,0.0006369322119117431,0.0008168946423663932,-0.000675858198204121,0.0003765565875910272,0.0006298410686162912,8.2070533646078e-05,0.00025639421995534225,0.0029828993772660723,-5.716188301580703e-06,0.002532551782855153,0.0009739385686733589,0.0030963028992367597,0.014230594026907968,0.011195890986366879,-0.00025656227866476883,-1.769661355531275e-05
2025-08,-0.0008560402331405006,-0.0009383809419695172,-0.0006276115315659351,-0.00023723551837724605,-0.0005946421341037851,-0.0008624398498499067,7.136213412085972e-05,-0.00023029482028604807,-0.000907775415581633,-0.00014028731077422843,-0.00023868811073214768,0.0006785845960388983,1.4617474255070446e-06,0.0005069910789731123,-5.9693464923694865e-05,0.0007227865713534741,0.0033754978489757173,0.0026416641058370238,9.552462143673507e-05,7.000278124909074e-06
2025-09,-0.0027261190636323853,-0.0030005374093766256,-0.0019936260957227024,-0.0007146326169401793,-0.002081196193901641,-0.0028945470072120295,0.0009447335728058258,-0.0009565997814248596,-0.002780046029663513,-0.0004119291752214798,-0.0008362352855650027,-0.0019261122546279147,9.92808599127239e-06,-0.0017914436434453185,-0.0012639813145313486,-0.0019577826174040865,-0.008876986966426345,-0.0070155686951501465,0.0005131594764727875,3.632455685232058e-05
2025-10,-0.0036894393067167315,-0.004067889520169148,-0.002695186546664197,-0.0009435071952012859,-0.0029251710296480373,-0.004003085247894897,0.0016938995272788163,-0.0014238410524909338,-0.0036982672114064348,-0.000537331767540868,-0.0011757950776529517,-0.004972660428561442,1.648877644788954e-05,-0.004396121539271931,-0.0023322739489345192,-0.005115340004702588,-0.02337509220384968,-0.01842558628335982,0.0008154515789985247,5.728303707616739e-05
2025-11,-0.002408116885336672,-0.0026603762716812607,-0.0017569940133783828,-0.0005982708346665947,-0.0019898682893543357,-0.0026764650545181077,0.0014139825749942391,-0.0010252825615829873,-0.0023662462538081566,-0.00033575165523625357,-0.0008001620436399096,-0.005002289066113689,1.3028626766387766e-05,-0.004333239283659694,-0.0019838339637134705,-0.005169527759868249,-0.023692352875978255,-0.01865736223624055,0.0006220566569274813,4.341965071458421e-05
2025-12,0.0016091344882228178,0.0017224836341754577,0.001196885285082908,0.0005847140905768991,0.00048091283478217585,0.0011183525067754282,0.002302603940458494,-0.0003251882319947121,0.002082783311233271,0.00038198065760335184,0.00019015913198856943,0.007856712929925003,-1.3736261161467642e-05,-0.012520699878160972,-0.0035349959935922293,-0.015825246570568358,-0.07300204836344919,0.029039667434944665,0.0005301063632577559,3.449677456764956e-05
2026-01,0.012871230006134807,0.014073119584089676,0.009451587614694097,0.0036881636765038976,0.008384950666860418,0.012528517325763412,0.0010542040517184273,0.0028008832008076827,0.013977691952933271,0.0022125799355848606,0.0033631890580879285,0.0,0.0,-0.017721167161363887,-0.002286336484192505,-0.02349645830105534,-0.10894230860792643,0.0,-0.0008167730738129191,-6.365314559998148e-05
2026-02,0.0345111962245711,0.03787554714368393,0.025283582448654758,0.009414099701552823,0.024661484744600472,0.035312803778987906,-0.005511411997187646,0.010103908457513536,0.0361899566635991,0.005527798951186303,0.00990218027746348,0.0,0.0,-0.007933068194304024,0.0063496596246966535,-0.013498735597511942,-0.06401770161018135,0.0,-0.004618315040896569,-0.00033373771751604383
2026-03,0.06262077544052023,0.0687852892483524,0.045852445083965125,0.016881374261687725,0.04945226290083254,0.06481803176687423,-0.013522299981316495,0.01942925446529194,0.06512288857999611,0.009859280395256223,0.018341192835661272,0.0,0.0,0.002324083217247624,0.016792770338645156,-0.003585087833491124,-0.019821718016747484,0.0,-0.009405638009977603,-0.0006744452041077535
2026-04,0.08346907556352039,0.0925670228880646,0.06075001813841419,0.019211189294589072,0.0,0.0,-0.04936280712358453,0.03875223512527723,0.07819158409376943,0.010134341903146908,0.02939510689497271,0.0,0.0,0.03567149036397408,0.03479333521398729,0.03509324681900784,0.1568548120302447,0.0,-0.01576945294576897,-0.0011217565931740108
2026-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062043757830415686,0.046627719163184,0.06665193011634019,0.301542335952115,0.0,-0.025086525418102176,-0.0013761031382677367
2026-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014939060485460613,0.04314202742662967,-0.017211481005887666,-0.1277008704346037,0.0,0.0,-0.001331201647329063
